"user_id","perk_catagory","perk"
"608860","4.valued members","Complimentary meal at the airport / the hotel"
"551331","3.family & friends","1 free check-in bag with a complimentary meal"
"509990","4.valued members","Complimentary meal at the airport / the hotel"
"528378","4.valued members","Complimentary meal at the airport / the hotel"
"515985","4.valued members","Complimentary meal at the airport / the hotel"
"567448","3.family & friends","1 free check-in bag with a complimentary meal"
"525844","4.valued members","Complimentary meal at the airport / the hotel"
"550028","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"596611","5.nobel newcomers","30% off first travel"
"627475","5.nobel newcomers","30% off first travel"
"507376","4.valued members","Complimentary meal at the airport / the hotel"
"556274","4.valued members","Complimentary meal at the airport / the hotel"
"529940","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"487040","3.family & friends","1 free check-in bag with a complimentary meal"
"517064","3.family & friends","1 free check-in bag with a complimentary meal"
"531500","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"584185","3.family & friends","1 free check-in bag with a complimentary meal"
"625984","4.valued members","Complimentary meal at the airport / the hotel"
"513875","3.family & friends","1 free check-in bag with a complimentary meal"
"506347","5.nobel newcomers","30% off first travel"
"590954","4.valued members","Complimentary meal at the airport / the hotel"
"570369","4.valued members","Complimentary meal at the airport / the hotel"
"519982","5.nobel newcomers","30% off first travel"
"526443","3.family & friends","1 free check-in bag with a complimentary meal"
"512419","3.family & friends","1 free check-in bag with a complimentary meal"
"603160","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"509421","3.family & friends","1 free check-in bag with a complimentary meal"
"492371","4.valued members","Complimentary meal at the airport / the hotel"
"542254","4.valued members","Complimentary meal at the airport / the hotel"
"523756","4.valued members","Complimentary meal at the airport / the hotel"
"548560","3.family & friends","1 free check-in bag with a complimentary meal"
"374341","4.valued members","Complimentary meal at the airport / the hotel"
"542585","3.family & friends","1 free check-in bag with a complimentary meal"
"589868","4.valued members","Complimentary meal at the airport / the hotel"
"530719","4.valued members","Complimentary meal at the airport / the hotel"
"520397","4.valued members","Complimentary meal at the airport / the hotel"
"512163","4.valued members","Complimentary meal at the airport / the hotel"
"518747","3.family & friends","1 free check-in bag with a complimentary meal"
"520783","4.valued members","Complimentary meal at the airport / the hotel"
"264470","3.family & friends","1 free check-in bag with a complimentary meal"
"487036","3.family & friends","1 free check-in bag with a complimentary meal"
"551990","4.valued members","Complimentary meal at the airport / the hotel"
"478533","4.valued members","Complimentary meal at the airport / the hotel"
"501764","4.valued members","Complimentary meal at the airport / the hotel"
"534742","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"529338","4.valued members","Complimentary meal at the airport / the hotel"
"597955","5.nobel newcomers","30% off first travel"
"560433","5.nobel newcomers","30% off first travel"
"613921","4.valued members","Complimentary meal at the airport / the hotel"
"527518","4.valued members","Complimentary meal at the airport / the hotel"
"689374","3.family & friends","1 free check-in bag with a complimentary meal"
"573244","4.valued members","Complimentary meal at the airport / the hotel"
"581239","3.family & friends","1 free check-in bag with a complimentary meal"
"544207","4.valued members","Complimentary meal at the airport / the hotel"
"567682","4.valued members","Complimentary meal at the airport / the hotel"
"540837","3.family & friends","1 free check-in bag with a complimentary meal"
"581343","4.valued members","Complimentary meal at the airport / the hotel"
"513967","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"601582","3.family & friends","1 free check-in bag with a complimentary meal"
"522457","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"525081","3.family & friends","1 free check-in bag with a complimentary meal"
"576366","4.valued members","Complimentary meal at the airport / the hotel"
"541236","5.nobel newcomers","30% off first travel"
"524484","4.valued members","Complimentary meal at the airport / the hotel"
"514208","3.family & friends","1 free check-in bag with a complimentary meal"
"512984","4.valued members","Complimentary meal at the airport / the hotel"
"509454","3.family & friends","1 free check-in bag with a complimentary meal"
"566061","3.family & friends","1 free check-in bag with a complimentary meal"
"501897","3.family & friends","1 free check-in bag with a complimentary meal"
"590379","4.valued members","Complimentary meal at the airport / the hotel"
"508891","3.family & friends","1 free check-in bag with a complimentary meal"
"617199","4.valued members","Complimentary meal at the airport / the hotel"
"517967","3.family & friends","1 free check-in bag with a complimentary meal"
"539300","4.valued members","Complimentary meal at the airport / the hotel"
"489661","4.valued members","Complimentary meal at the airport / the hotel"
"520878","4.valued members","Complimentary meal at the airport / the hotel"
"541734","4.valued members","Complimentary meal at the airport / the hotel"
"615674","4.valued members","Complimentary meal at the airport / the hotel"
"511577","4.valued members","Complimentary meal at the airport / the hotel"
"566456","5.nobel newcomers","30% off first travel"
"527564","4.valued members","Complimentary meal at the airport / the hotel"
"217136","3.family & friends","1 free check-in bag with a complimentary meal"
"562843","4.valued members","Complimentary meal at the airport / the hotel"
"490201","3.family & friends","1 free check-in bag with a complimentary meal"
"489802","4.valued members","Complimentary meal at the airport / the hotel"
"540597","4.valued members","Complimentary meal at the airport / the hotel"
"498665","4.valued members","Complimentary meal at the airport / the hotel"
"652416","3.family & friends","1 free check-in bag with a complimentary meal"
"516001","4.valued members","Complimentary meal at the airport / the hotel"
"542080","4.valued members","Complimentary meal at the airport / the hotel"
"536995","4.valued members","Complimentary meal at the airport / the hotel"
"536695","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"564369","5.nobel newcomers","30% off first travel"
"608629","4.valued members","Complimentary meal at the airport / the hotel"
"587899","4.valued members","Complimentary meal at the airport / the hotel"
"547966","3.family & friends","1 free check-in bag with a complimentary meal"
"573931","4.valued members","Complimentary meal at the airport / the hotel"
"586096","4.valued members","Complimentary meal at the airport / the hotel"
"563059","3.family & friends","1 free check-in bag with a complimentary meal"
"567432","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"514289","5.nobel newcomers","30% off first travel"
"533859","4.valued members","Complimentary meal at the airport / the hotel"
"516144","3.family & friends","1 free check-in bag with a complimentary meal"
"519014","4.valued members","Complimentary meal at the airport / the hotel"
"756030","3.family & friends","1 free check-in bag with a complimentary meal"
"519774","3.family & friends","1 free check-in bag with a complimentary meal"
"562238","3.family & friends","1 free check-in bag with a complimentary meal"
"518084","4.valued members","Complimentary meal at the airport / the hotel"
"504936","4.valued members","Complimentary meal at the airport / the hotel"
"550514","3.family & friends","1 free check-in bag with a complimentary meal"
"476081","3.family & friends","1 free check-in bag with a complimentary meal"
"533204","5.nobel newcomers","30% off first travel"
"510108","4.valued members","Complimentary meal at the airport / the hotel"
"526291","5.nobel newcomers","30% off first travel"
"615783","4.valued members","Complimentary meal at the airport / the hotel"
"605578","4.valued members","Complimentary meal at the airport / the hotel"
"566533","5.nobel newcomers","30% off first travel"
"527467","4.valued members","Complimentary meal at the airport / the hotel"
"510227","4.valued members","Complimentary meal at the airport / the hotel"
"577643","5.nobel newcomers","30% off first travel"
"514684","5.nobel newcomers","30% off first travel"
"619918","4.valued members","Complimentary meal at the airport / the hotel"
"535595","3.family & friends","1 free check-in bag with a complimentary meal"
"513776","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"560508","4.valued members","Complimentary meal at the airport / the hotel"
"574071","4.valued members","Complimentary meal at the airport / the hotel"
"523526","3.family & friends","1 free check-in bag with a complimentary meal"
"530599","4.valued members","Complimentary meal at the airport / the hotel"
"224996","3.family & friends","1 free check-in bag with a complimentary meal"
"533759","3.family & friends","1 free check-in bag with a complimentary meal"
"568773","3.family & friends","1 free check-in bag with a complimentary meal"
"510172","4.valued members","Complimentary meal at the airport / the hotel"
"464597","3.family & friends","1 free check-in bag with a complimentary meal"
"540043","5.nobel newcomers","30% off first travel"
"638565","3.family & friends","1 free check-in bag with a complimentary meal"
"576849","4.valued members","Complimentary meal at the airport / the hotel"
"584843","3.family & friends","1 free check-in bag with a complimentary meal"
"552734","3.family & friends","1 free check-in bag with a complimentary meal"
"591255","4.valued members","Complimentary meal at the airport / the hotel"
"489953","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"491559","4.valued members","Complimentary meal at the airport / the hotel"
"547594","5.nobel newcomers","30% off first travel"
"525529","4.valued members","Complimentary meal at the airport / the hotel"
"532656","4.valued members","Complimentary meal at the airport / the hotel"
"515240","3.family & friends","1 free check-in bag with a complimentary meal"
"635300","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"541326","4.valued members","Complimentary meal at the airport / the hotel"
"599999","5.nobel newcomers","30% off first travel"
"535047","3.family & friends","1 free check-in bag with a complimentary meal"
"535136","4.valued members","Complimentary meal at the airport / the hotel"
"514457","4.valued members","Complimentary meal at the airport / the hotel"
"614595","5.nobel newcomers","30% off first travel"
"535099","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"511762","4.valued members","Complimentary meal at the airport / the hotel"
"596732","3.family & friends","1 free check-in bag with a complimentary meal"
"452594","3.family & friends","1 free check-in bag with a complimentary meal"
"525227","4.valued members","Complimentary meal at the airport / the hotel"
"546900","4.valued members","Complimentary meal at the airport / the hotel"
"557005","3.family & friends","1 free check-in bag with a complimentary meal"
"550233","4.valued members","Complimentary meal at the airport / the hotel"
"529205","4.valued members","Complimentary meal at the airport / the hotel"
"514830","4.valued members","Complimentary meal at the airport / the hotel"
"513345","3.family & friends","1 free check-in bag with a complimentary meal"
"517968","4.valued members","Complimentary meal at the airport / the hotel"
"606362","4.valued members","Complimentary meal at the airport / the hotel"
"534380","3.family & friends","1 free check-in bag with a complimentary meal"
"559324","4.valued members","Complimentary meal at the airport / the hotel"
"496566","4.valued members","Complimentary meal at the airport / the hotel"
"589259","3.family & friends","1 free check-in bag with a complimentary meal"
"544333","5.nobel newcomers","30% off first travel"
"509903","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"551237","4.valued members","Complimentary meal at the airport / the hotel"
"504371","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"594644","4.valued members","Complimentary meal at the airport / the hotel"
"525201","4.valued members","Complimentary meal at the airport / the hotel"
"513441","5.nobel newcomers","30% off first travel"
"481622","4.valued members","Complimentary meal at the airport / the hotel"
"532381","4.valued members","Complimentary meal at the airport / the hotel"
"542056","3.family & friends","1 free check-in bag with a complimentary meal"
"635249","4.valued members","Complimentary meal at the airport / the hotel"
"537580","4.valued members","Complimentary meal at the airport / the hotel"
"577667","4.valued members","Complimentary meal at the airport / the hotel"
"536039","3.family & friends","1 free check-in bag with a complimentary meal"
"581461","4.valued members","Complimentary meal at the airport / the hotel"
"519412","4.valued members","Complimentary meal at the airport / the hotel"
"559834","3.family & friends","1 free check-in bag with a complimentary meal"
"561031","4.valued members","Complimentary meal at the airport / the hotel"
"549115","3.family & friends","1 free check-in bag with a complimentary meal"
"698291","4.valued members","Complimentary meal at the airport / the hotel"
"677842","5.nobel newcomers","30% off first travel"
"514324","4.valued members","Complimentary meal at the airport / the hotel"
"522999","4.valued members","Complimentary meal at the airport / the hotel"
"505617","3.family & friends","1 free check-in bag with a complimentary meal"
"641537","3.family & friends","1 free check-in bag with a complimentary meal"
"527689","4.valued members","Complimentary meal at the airport / the hotel"
"598590","4.valued members","Complimentary meal at the airport / the hotel"
"598715","3.family & friends","1 free check-in bag with a complimentary meal"
"537723","4.valued members","Complimentary meal at the airport / the hotel"
"591835","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"628762","3.family & friends","1 free check-in bag with a complimentary meal"
"533393","3.family & friends","1 free check-in bag with a complimentary meal"
"518012","4.valued members","Complimentary meal at the airport / the hotel"
"530240","3.family & friends","1 free check-in bag with a complimentary meal"
"546280","4.valued members","Complimentary meal at the airport / the hotel"
"510164","3.family & friends","1 free check-in bag with a complimentary meal"
"474980","4.valued members","Complimentary meal at the airport / the hotel"
"493718","3.family & friends","1 free check-in bag with a complimentary meal"
"399218","3.family & friends","1 free check-in bag with a complimentary meal"
"533283","4.valued members","Complimentary meal at the airport / the hotel"
"520170","3.family & friends","1 free check-in bag with a complimentary meal"
"551622","5.nobel newcomers","30% off first travel"
"529831","4.valued members","Complimentary meal at the airport / the hotel"
"610482","4.valued members","Complimentary meal at the airport / the hotel"
"646933","3.family & friends","1 free check-in bag with a complimentary meal"
"527154","4.valued members","Complimentary meal at the airport / the hotel"
"548040","4.valued members","Complimentary meal at the airport / the hotel"
"505854","4.valued members","Complimentary meal at the airport / the hotel"
"502444","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"521250","4.valued members","Complimentary meal at the airport / the hotel"
"513860","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"522427","4.valued members","Complimentary meal at the airport / the hotel"
"552172","3.family & friends","1 free check-in bag with a complimentary meal"
"471973","5.nobel newcomers","30% off first travel"
"577598","4.valued members","Complimentary meal at the airport / the hotel"
"387282","3.family & friends","1 free check-in bag with a complimentary meal"
"534939","4.valued members","Complimentary meal at the airport / the hotel"
"396552","4.valued members","Complimentary meal at the airport / the hotel"
"683014","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"558838","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"407434","3.family & friends","1 free check-in bag with a complimentary meal"
"590412","4.valued members","Complimentary meal at the airport / the hotel"
"526490","4.valued members","Complimentary meal at the airport / the hotel"
"473568","3.family & friends","1 free check-in bag with a complimentary meal"
"590014","4.valued members","Complimentary meal at the airport / the hotel"
"513220","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"533613","3.family & friends","1 free check-in bag with a complimentary meal"
"536659","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"414128","4.valued members","Complimentary meal at the airport / the hotel"
"574909","3.family & friends","1 free check-in bag with a complimentary meal"
"594410","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"489786","5.nobel newcomers","30% off first travel"
"512271","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"533357","4.valued members","Complimentary meal at the airport / the hotel"
"517392","4.valued members","Complimentary meal at the airport / the hotel"
"647862","4.valued members","Complimentary meal at the airport / the hotel"
"518751","4.valued members","Complimentary meal at the airport / the hotel"
"416319","4.valued members","Complimentary meal at the airport / the hotel"
"536170","5.nobel newcomers","30% off first travel"
"524766","3.family & friends","1 free check-in bag with a complimentary meal"
"602656","4.valued members","Complimentary meal at the airport / the hotel"
"175032","4.valued members","Complimentary meal at the airport / the hotel"
"529845","4.valued members","Complimentary meal at the airport / the hotel"
"573988","3.family & friends","1 free check-in bag with a complimentary meal"
"543052","4.valued members","Complimentary meal at the airport / the hotel"
"488009","4.valued members","Complimentary meal at the airport / the hotel"
"535734","4.valued members","Complimentary meal at the airport / the hotel"
"532312","4.valued members","Complimentary meal at the airport / the hotel"
"634795","3.family & friends","1 free check-in bag with a complimentary meal"
"539304","4.valued members","Complimentary meal at the airport / the hotel"
"590130","4.valued members","Complimentary meal at the airport / the hotel"
"614092","4.valued members","Complimentary meal at the airport / the hotel"
"617407","3.family & friends","1 free check-in bag with a complimentary meal"
"547164","4.valued members","Complimentary meal at the airport / the hotel"
"652737","3.family & friends","1 free check-in bag with a complimentary meal"
"652003","5.nobel newcomers","30% off first travel"
"609221","4.valued members","Complimentary meal at the airport / the hotel"
"526676","3.family & friends","1 free check-in bag with a complimentary meal"
"552364","3.family & friends","1 free check-in bag with a complimentary meal"
"524834","3.family & friends","1 free check-in bag with a complimentary meal"
"532535","4.valued members","Complimentary meal at the airport / the hotel"
"503918","5.nobel newcomers","30% off first travel"
"517894","4.valued members","Complimentary meal at the airport / the hotel"
"536343","3.family & friends","1 free check-in bag with a complimentary meal"
"539337","3.family & friends","1 free check-in bag with a complimentary meal"
"437162","4.valued members","Complimentary meal at the airport / the hotel"
"515802","4.valued members","Complimentary meal at the airport / the hotel"
"588677","3.family & friends","1 free check-in bag with a complimentary meal"
"535177","4.valued members","Complimentary meal at the airport / the hotel"
"556906","4.valued members","Complimentary meal at the airport / the hotel"
"516105","3.family & friends","1 free check-in bag with a complimentary meal"
"569107","5.nobel newcomers","30% off first travel"
"539648","4.valued members","Complimentary meal at the airport / the hotel"
"548967","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"541193","5.nobel newcomers","30% off first travel"
"518629","4.valued members","Complimentary meal at the airport / the hotel"
"566366","4.valued members","Complimentary meal at the airport / the hotel"
"576541","3.family & friends","1 free check-in bag with a complimentary meal"
"541878","4.valued members","Complimentary meal at the airport / the hotel"
"622293","4.valued members","Complimentary meal at the airport / the hotel"
"524615","4.valued members","Complimentary meal at the airport / the hotel"
"638237","5.nobel newcomers","30% off first travel"
"502353","4.valued members","Complimentary meal at the airport / the hotel"
"560511","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"507513","5.nobel newcomers","30% off first travel"
"716801","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"516089","3.family & friends","1 free check-in bag with a complimentary meal"
"539283","4.valued members","Complimentary meal at the airport / the hotel"
"575774","4.valued members","Complimentary meal at the airport / the hotel"
"526372","3.family & friends","1 free check-in bag with a complimentary meal"
"510093","4.valued members","Complimentary meal at the airport / the hotel"
"499633","4.valued members","Complimentary meal at the airport / the hotel"
"514076","3.family & friends","1 free check-in bag with a complimentary meal"
"524663","3.family & friends","1 free check-in bag with a complimentary meal"
"526492","4.valued members","Complimentary meal at the airport / the hotel"
"551671","5.nobel newcomers","30% off first travel"
"513853","3.family & friends","1 free check-in bag with a complimentary meal"
"561687","4.valued members","Complimentary meal at the airport / the hotel"
"578892","3.family & friends","1 free check-in bag with a complimentary meal"
"522533","4.valued members","Complimentary meal at the airport / the hotel"
"574104","4.valued members","Complimentary meal at the airport / the hotel"
"571208","5.nobel newcomers","30% off first travel"
"546864","4.valued members","Complimentary meal at the airport / the hotel"
"515666","4.valued members","Complimentary meal at the airport / the hotel"
"618088","3.family & friends","1 free check-in bag with a complimentary meal"
"484342","5.nobel newcomers","30% off first travel"
"624762","3.family & friends","1 free check-in bag with a complimentary meal"
"480975","5.nobel newcomers","30% off first travel"
"529249","4.valued members","Complimentary meal at the airport / the hotel"
"509530","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"497915","4.valued members","Complimentary meal at the airport / the hotel"
"570697","4.valued members","Complimentary meal at the airport / the hotel"
"526925","4.valued members","Complimentary meal at the airport / the hotel"
"539221","3.family & friends","1 free check-in bag with a complimentary meal"
"557932","3.family & friends","1 free check-in bag with a complimentary meal"
"513366","4.valued members","Complimentary meal at the airport / the hotel"
"557492","3.family & friends","1 free check-in bag with a complimentary meal"
"563882","4.valued members","Complimentary meal at the airport / the hotel"
"428056","4.valued members","Complimentary meal at the airport / the hotel"
"589171","3.family & friends","1 free check-in bag with a complimentary meal"
"586124","4.valued members","Complimentary meal at the airport / the hotel"
"520054","3.family & friends","1 free check-in bag with a complimentary meal"
"520771","3.family & friends","1 free check-in bag with a complimentary meal"
"608520","4.valued members","Complimentary meal at the airport / the hotel"
"485260","3.family & friends","1 free check-in bag with a complimentary meal"
"516972","3.family & friends","1 free check-in bag with a complimentary meal"
"564204","4.valued members","Complimentary meal at the airport / the hotel"
"609393","4.valued members","Complimentary meal at the airport / the hotel"
"524057","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"513227","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"514953","4.valued members","Complimentary meal at the airport / the hotel"
"446933","4.valued members","Complimentary meal at the airport / the hotel"
"556391","3.family & friends","1 free check-in bag with a complimentary meal"
"574134","4.valued members","Complimentary meal at the airport / the hotel"
"582903","5.nobel newcomers","30% off first travel"
"515161","3.family & friends","1 free check-in bag with a complimentary meal"
"509024","4.valued members","Complimentary meal at the airport / the hotel"
"513497","4.valued members","Complimentary meal at the airport / the hotel"
"522237","4.valued members","Complimentary meal at the airport / the hotel"
"588048","4.valued members","Complimentary meal at the airport / the hotel"
"430722","4.valued members","Complimentary meal at the airport / the hotel"
"508856","5.nobel newcomers","30% off first travel"
"614846","5.nobel newcomers","30% off first travel"
"624198","4.valued members","Complimentary meal at the airport / the hotel"
"511884","4.valued members","Complimentary meal at the airport / the hotel"
"577626","3.family & friends","1 free check-in bag with a complimentary meal"
"563201","4.valued members","Complimentary meal at the airport / the hotel"
"540580","3.family & friends","1 free check-in bag with a complimentary meal"
"597954","4.valued members","Complimentary meal at the airport / the hotel"
"532159","4.valued members","Complimentary meal at the airport / the hotel"
"510343","3.family & friends","1 free check-in bag with a complimentary meal"
"534105","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"330764","4.valued members","Complimentary meal at the airport / the hotel"
"609102","3.family & friends","1 free check-in bag with a complimentary meal"
"631201","4.valued members","Complimentary meal at the airport / the hotel"
"542142","3.family & friends","1 free check-in bag with a complimentary meal"
"557055","4.valued members","Complimentary meal at the airport / the hotel"
"547693","5.nobel newcomers","30% off first travel"
"549359","3.family & friends","1 free check-in bag with a complimentary meal"
"532215","4.valued members","Complimentary meal at the airport / the hotel"
"523465","4.valued members","Complimentary meal at the airport / the hotel"
"522265","3.family & friends","1 free check-in bag with a complimentary meal"
"575299","4.valued members","Complimentary meal at the airport / the hotel"
"526858","5.nobel newcomers","30% off first travel"
"595861","4.valued members","Complimentary meal at the airport / the hotel"
"581385","3.family & friends","1 free check-in bag with a complimentary meal"
"588582","3.family & friends","1 free check-in bag with a complimentary meal"
"573010","3.family & friends","1 free check-in bag with a complimentary meal"
"509302","3.family & friends","1 free check-in bag with a complimentary meal"
"552573","3.family & friends","1 free check-in bag with a complimentary meal"
"495273","4.valued members","Complimentary meal at the airport / the hotel"
"530656","4.valued members","Complimentary meal at the airport / the hotel"
"522152","3.family & friends","1 free check-in bag with a complimentary meal"
"554141","4.valued members","Complimentary meal at the airport / the hotel"
"565827","4.valued members","Complimentary meal at the airport / the hotel"
"545290","3.family & friends","1 free check-in bag with a complimentary meal"
"554922","4.valued members","Complimentary meal at the airport / the hotel"
"520298","4.valued members","Complimentary meal at the airport / the hotel"
"593386","4.valued members","Complimentary meal at the airport / the hotel"
"526084","4.valued members","Complimentary meal at the airport / the hotel"
"532607","4.valued members","Complimentary meal at the airport / the hotel"
"449980","5.nobel newcomers","30% off first travel"
"509515","3.family & friends","1 free check-in bag with a complimentary meal"
"476742","3.family & friends","1 free check-in bag with a complimentary meal"
"557314","4.valued members","Complimentary meal at the airport / the hotel"
"669449","4.valued members","Complimentary meal at the airport / the hotel"
"551935","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"572669","4.valued members","Complimentary meal at the airport / the hotel"
"526303","3.family & friends","1 free check-in bag with a complimentary meal"
"584537","4.valued members","Complimentary meal at the airport / the hotel"
"549800","3.family & friends","1 free check-in bag with a complimentary meal"
"606930","4.valued members","Complimentary meal at the airport / the hotel"
"503418","4.valued members","Complimentary meal at the airport / the hotel"
"546867","4.valued members","Complimentary meal at the airport / the hotel"
"496972","4.valued members","Complimentary meal at the airport / the hotel"
"513856","4.valued members","Complimentary meal at the airport / the hotel"
"548222","3.family & friends","1 free check-in bag with a complimentary meal"
"528179","3.family & friends","1 free check-in bag with a complimentary meal"
"544595","4.valued members","Complimentary meal at the airport / the hotel"
"653838","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"450164","4.valued members","Complimentary meal at the airport / the hotel"
"431912","3.family & friends","1 free check-in bag with a complimentary meal"
"592598","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"490517","3.family & friends","1 free check-in bag with a complimentary meal"
"386255","3.family & friends","1 free check-in bag with a complimentary meal"
"626519","4.valued members","Complimentary meal at the airport / the hotel"
"537507","4.valued members","Complimentary meal at the airport / the hotel"
"591746","4.valued members","Complimentary meal at the airport / the hotel"
"471565","3.family & friends","1 free check-in bag with a complimentary meal"
"576962","4.valued members","Complimentary meal at the airport / the hotel"
"500532","3.family & friends","1 free check-in bag with a complimentary meal"
"551282","4.valued members","Complimentary meal at the airport / the hotel"
"567114","5.nobel newcomers","30% off first travel"
"582801","4.valued members","Complimentary meal at the airport / the hotel"
"677896","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"521748","4.valued members","Complimentary meal at the airport / the hotel"
"540857","5.nobel newcomers","30% off first travel"
"539140","4.valued members","Complimentary meal at the airport / the hotel"
"601282","3.family & friends","1 free check-in bag with a complimentary meal"
"531884","3.family & friends","1 free check-in bag with a complimentary meal"
"548434","4.valued members","Complimentary meal at the airport / the hotel"
"421870","3.family & friends","1 free check-in bag with a complimentary meal"
"523913","3.family & friends","1 free check-in bag with a complimentary meal"
"485891","3.family & friends","1 free check-in bag with a complimentary meal"
"516211","4.valued members","Complimentary meal at the airport / the hotel"
"514167","4.valued members","Complimentary meal at the airport / the hotel"
"620884","4.valued members","Complimentary meal at the airport / the hotel"
"523877","4.valued members","Complimentary meal at the airport / the hotel"
"610530","5.nobel newcomers","30% off first travel"
"512303","3.family & friends","1 free check-in bag with a complimentary meal"
"573237","3.family & friends","1 free check-in bag with a complimentary meal"
"562108","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"523256","4.valued members","Complimentary meal at the airport / the hotel"
"638600","5.nobel newcomers","30% off first travel"
"592079","5.nobel newcomers","30% off first travel"
"545012","3.family & friends","1 free check-in bag with a complimentary meal"
"553754","3.family & friends","1 free check-in bag with a complimentary meal"
"542760","4.valued members","Complimentary meal at the airport / the hotel"
"509115","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"541764","4.valued members","Complimentary meal at the airport / the hotel"
"509626","3.family & friends","1 free check-in bag with a complimentary meal"
"371201","3.family & friends","1 free check-in bag with a complimentary meal"
"573946","4.valued members","Complimentary meal at the airport / the hotel"
"614311","4.valued members","Complimentary meal at the airport / the hotel"
"670471","3.family & friends","1 free check-in bag with a complimentary meal"
"632475","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"545300","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"562612","4.valued members","Complimentary meal at the airport / the hotel"
"514132","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"598533","3.family & friends","1 free check-in bag with a complimentary meal"
"499969","4.valued members","Complimentary meal at the airport / the hotel"
"511066","4.valued members","Complimentary meal at the airport / the hotel"
"498857","4.valued members","Complimentary meal at the airport / the hotel"
"522441","4.valued members","Complimentary meal at the airport / the hotel"
"548587","4.valued members","Complimentary meal at the airport / the hotel"
"600648","4.valued members","Complimentary meal at the airport / the hotel"
"561367","4.valued members","Complimentary meal at the airport / the hotel"
"535024","4.valued members","Complimentary meal at the airport / the hotel"
"534594","4.valued members","Complimentary meal at the airport / the hotel"
"573564","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"561331","3.family & friends","1 free check-in bag with a complimentary meal"
"511142","3.family & friends","1 free check-in bag with a complimentary meal"
"553943","4.valued members","Complimentary meal at the airport / the hotel"
"555151","4.valued members","Complimentary meal at the airport / the hotel"
"605780","3.family & friends","1 free check-in bag with a complimentary meal"
"548672","4.valued members","Complimentary meal at the airport / the hotel"
"514210","4.valued members","Complimentary meal at the airport / the hotel"
"653852","4.valued members","Complimentary meal at the airport / the hotel"
"547911","3.family & friends","1 free check-in bag with a complimentary meal"
"690422","4.valued members","Complimentary meal at the airport / the hotel"
"445515","4.valued members","Complimentary meal at the airport / the hotel"
"557449","4.valued members","Complimentary meal at the airport / the hotel"
"512999","4.valued members","Complimentary meal at the airport / the hotel"
"583526","3.family & friends","1 free check-in bag with a complimentary meal"
"591714","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"549274","4.valued members","Complimentary meal at the airport / the hotel"
"565365","3.family & friends","1 free check-in bag with a complimentary meal"
"576370","4.valued members","Complimentary meal at the airport / the hotel"
"623087","4.valued members","Complimentary meal at the airport / the hotel"
