"user_id","num_sessions","age","gender","married","has_children","home_country","home_city","home_airport","num_trips","num_flights","avg_seats","flight_fare","num_nights","hotel_expenses","time_after_booking","perk_catagory"
"529332","9","33","F","false","false","usa","los angeles","LAX","3","6","1.00","0.00","10","1124.00","7.33","4.valued members"
"529338","8","41","O","false","false","usa","new york","LGA","5","10","1.40","0.00","6","2192.40","7.80","4.valued members"
"529362","9","38","F","false","false","usa","san antonio","SAT","4","8","1.00","447.77","6","739.00","5.25","4.valued members"
"529406","9","40","F","false","false","usa","new york","LGA","4","7","1.00","0.00","11","1318.00","6.75","4.valued members"
"529420","9","74","M","true","false","usa","oakland","OAK","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"529421","8","39","F","false","false","usa","sacramento","MCC","5","8","1.00","0.00","15","3258.00","8.00","4.valued members"
"529422","8","56","F","true","false","usa","baltimore","BWI","2","4","2.00","0.00","3","489.00","10.00","4.valued members"
"529424","9","50","M","true","true","usa","rochester","ROC","3","6","1.00","529.42","9","1470.00","7.33","3.family & friends"
"529428","8","44","F","false","true","usa","newport news","PHF","2","2","1.00","0.00","8","600.00","5.00","3.family & friends"
"529436","8","47","F","false","false","usa","new york","LGA","6","10","1.20","68.21","8","2076.00","46.20","4.valued members"
"529488","9","45","F","true","false","usa","sacramento","SMF","2","4","2.00","824.20","2","180.00","158.00","4.valued members"
"529501","8","48","M","true","true","usa","houston","HOU","4","7","1.00","326.31","11","1560.60","7.50","3.family & friends"
"529502","8","39","F","true","false","usa","new york","JFK","3","6","1.33","576.82","6","1274.80","7.67","4.valued members"
"529510","8","44","F","false","true","usa","new york","JFK","2","4","1.00","0.00","2","200.00","7.00","3.family & friends"
"529513","8","41","F","false","false","usa","louisville","LOU","5","6","1.00","27.29","20","3930.00","8.67","4.valued members"
"529520","8","21","M","false","true","usa","stockton","SCK","1","2","2.00","1233.45","1","318.00","9.00","3.family & friends"
"529566","9","40","F","false","true","usa","fayetteville","FYV","1","2","1.00","0.00","4","1778.40","7.00","3.family & friends"
"529602","8","45","M","true","true","usa","charlotte","CLT","2","4","1.00","0.00","13","2667.00","9.50","3.family & friends"
"529677","8","22","F","false","true","canada","montreal","YMX","1","0","0.00","0.00","10","1730.00","0.00","3.family & friends"
"529678","9","41","F","false","false","usa","houston","IAH","3","6","1.67","439.48","6","1729.25","6.00","4.valued members"
"529689","9","46","F","true","true","usa","san jose","SJC","4","6","1.00","1297.05","37","5005.00","6.00","3.family & friends"
"529695","9","37","F","false","false","usa","new york","LGA","5","10","1.40","0.00","11","1157.00","7.00","1.golden guests"
"529704","9","67","F","true","false","usa","dallas","DAL","1","0","0.00","0.00","6","1530.00","0.00","2.honorable seniors"
"529734","8","39","F","true","false","usa","philadelphia","PNE","5","8","1.25","66.35","12","4428.00","6.50","4.valued members"
"529737","8","46","F","true","false","usa","los angeles","LAX","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"529768","8","43","M","true","false","usa","los angeles","LAX","4","8","1.00","618.66","6","605.00","6.50","4.valued members"
"529781","8","43","F","true","true","usa","lubbock","LBB","3","2","1.00","0.00","10","1415.00","10.00","3.family & friends"
"529783","9","22","F","false","false","usa","phoenix","PHX","2","0","0.00","0.00","9","6300.00","0.00","4.valued members"
"529787","8","49","F","true","true","usa","dallas","DAL","4","8","1.00","0.00","6","544.00","6.00","3.family & friends"
"529801","8","43","F","false","true","usa","chicago","MDW","5","8","1.00","0.00","22","3872.00","11.75","3.family & friends"
"529831","8","28","F","false","false","usa","dallas","DAL","5","8","1.00","0.00","23","4179.00","6.50","4.valued members"
"529840","8","47","M","false","false","usa","new york","LGA","1","2","1.00","0.00","0","0.00","9.00","4.valued members"
"529845","10","37","F","true","false","usa","cleveland","CLE","2","4","1.00","0.00","8","900.00","5.50","4.valued members"
"529857","9","69","F","true","false","usa","jacksonville","NIP","1","0","0.00","0.00","24","5376.00","0.00","2.honorable seniors"
"529879","8","38","F","false","false","usa","philadelphia","PNE","4","8","1.00","0.00","11","1301.00","9.00","4.valued members"
"529887","8","39","F","false","true","usa","houston","IAH","1","2","1.00","0.00","0","0.00","6.00","3.family & friends"
"529913","8","35","F","false","false","usa","sacramento","SAC","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"529940","9","66","F","true","true","usa","nashville","BNA","3","4","1.00","0.00","5","973.00","7.00","2.honorable seniors"
"529972","8","56","F","true","true","usa","wichita","IAB","3","4","2.00","245.58","35","3060.00","4.50","3.family & friends"
"530004","8","43","M","false","false","usa","cincinnati","CVG","2","4","1.00","260.96","6","1572.00","6.00","4.valued members"
"530039","8","42","F","false","false","canada","ottawa","YOW","4","8","1.50","0.00","8","3812.00","7.25","4.valued members"
"530090","9","43","F","false","true","usa","bakersfield","BFL","3","5","1.00","0.00","5","1327.40","7.33","3.family & friends"
"530118","8","43","F","false","false","usa","indianapolis","IND","5","10","1.00","182.81","7","1418.00","7.60","4.valued members"
"530188","9","37","F","false","false","usa","san antonio","SKF","4","8","1.50","0.00","14","2965.00","6.50","4.valued members"
"530196","8","17","F","false","false","usa","detroit","DTW","2","0","0.00","0.00","7","3176.00","0.00","4.valued members"
"530199","8","45","F","true","false","usa","burlington","BTV","2","1","2.00","0.00","17","3078.00","6.00","4.valued members"
"530213","9","49","F","true","false","usa","houston","HOU","3","6","1.00","0.00","7","719.00","8.33","4.valued members"
"530223","8","40","F","true","false","usa","tampa","TPA","3","4","1.00","0.00","6","1270.80","7.00","4.valued members"
"530240","8","46","F","false","true","usa","san antonio","SKF","2","4","1.50","385.80","7","1959.00","6.50","3.family & friends"
"530277","8","46","F","false","true","usa","austin","AUS","5","10","1.20","0.00","18","2916.00","5.60","1.golden guests"
"530278","8","54","F","false","false","usa","portland","PDX","4","8","1.50","202.54","1","77.00","5.50","4.valued members"
"530282","8","38","F","false","false","usa","chicago","MDW","5","8","1.00","0.00","14","1280.00","7.75","4.valued members"
"530298","9","36","F","false","true","canada","winnipeg","YWG","3","4","1.00","296.11","9","1451.60","6.00","3.family & friends"
"530315","9","56","M","false","false","usa","san antonio","SAT","2","4","1.00","0.00","5","419.10","9.50","4.valued members"
"530322","8","45","M","false","true","canada","windsor","YQG","2","3","1.00","0.00","3","1236.00","6.00","3.family & friends"
"530329","10","52","F","true","true","usa","sacramento","MHR","1","2","1.00","494.05","0","0.00","7.00","3.family & friends"
"530365","8","51","F","true","false","usa","san antonio","RND","2","4","1.00","50.50","6","581.00","4.50","4.valued members"
"530371","8","31","F","true","true","usa","new york","LGA","3","2","1.00","0.00","6","1897.00","6.00","3.family & friends"
"530374","9","33","F","true","false","usa","burlington","BTV","2","4","1.00","0.00","7","928.20","9.00","4.valued members"
"530379","10","43","F","true","false","usa","des moines","DSM","1","2","1.00","0.00","0","0.00","10.00","4.valued members"
"530383","8","31","F","false","false","usa","oakland","OAK","3","6","1.00","0.00","5","529.00","5.33","4.valued members"
"530385","8","44","F","true","false","canada","quebec","YQB","3","6","1.00","92.78","5","628.00","8.33","4.valued members"
"530421","9","46","M","true","false","usa","detroit","DET","4","7","1.25","203.43","14","2485.00","7.75","4.valued members"
"530427","8","45","M","false","false","usa","seattle","SEA","3","4","1.00","0.00","8","1186.70","6.00","4.valued members"
"530453","9","17","F","false","false","usa","montgomery","MXF","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"530463","8","39","F","false","false","usa","seattle","SEA","6","12","1.67","1713.60","10","3913.30","7.00","1.golden guests"
"530468","8","38","F","true","true","usa","tampa","MCF","4","7","1.50","0.00","6","2280.00","5.75","3.family & friends"
"530514","9","53","F","true","true","usa","san francisco","SFO","3","3","1.00","198.32","4","744.00","4.00","3.family & friends"
"530543","8","38","M","false","true","usa","charlotte","CLT","5","10","1.00","291.30","11","4062.00","7.60","1.golden guests"
"530563","8","47","M","true","true","usa","phoenix","LUF","4","8","1.75","1404.91","12","2430.80","8.75","3.family & friends"
"530579","9","51","F","true","false","usa","bakersfield","BFL","4","8","2.00","52.87","7","1407.80","5.50","4.valued members"
"530581","8","18","M","true","true","usa","san diego","NZY","1","0","0.00","0.00","10","1760.00","0.00","3.family & friends"
"530585","8","47","F","false","false","usa","new york","LGA","4","6","1.00","0.00","9","558.00","11.00","4.valued members"
"530592","8","24","F","false","false","canada","toronto","YYZ","4","4","1.50","0.00","16","4817.55","6.50","4.valued members"
"530599","8","25","F","false","false","usa","dallas","DAL","1","0","0.00","0.00","8","1640.00","0.00","4.valued members"
"530607","8","28","M","false","false","canada","hamilton","YHM","2","4","1.00","0.00","4","912.00","7.00","4.valued members"
"530625","8","43","F","false","true","usa","reno","RNO","2","4","1.00","0.00","9","1363.00","6.50","3.family & friends"
"530627","8","39","F","false","false","usa","shreveport","SHV","3","6","1.00","0.00","4","795.60","7.33","4.valued members"
"530633","8","63","M","true","false","usa","madison","MSN","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"530645","8","37","F","false","false","usa","new york","JFK","6","10","1.33","0.00","6","637.80","7.17","4.valued members"
"530649","9","50","F","true","false","canada","halifax","YAW","4","6","1.67","0.00","14","1528.80","8.00","4.valued members"
"530656","8","42","F","true","false","usa","san francisco","SFO","2","3","1.00","0.00","4","562.00","6.00","4.valued members"
"530665","8","38","F","false","false","usa","jacksonville","LRF","3","5","1.00","0.00","12","1192.00","7.00","4.valued members"
"530666","8","30","F","false","false","usa","las vegas","LAS","2","4","1.00","0.00","1","113.00","7.00","4.valued members"
"530667","9","39","F","true","true","usa","san francisco","SFO","4","4","1.50","0.00","24","4030.00","8.50","3.family & friends"
"530672","8","59","F","false","false","usa","knoxville","TYS","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"530673","8","60","M","true","true","usa","newark","EWR","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"530687","8","50","F","true","true","usa","lubbock","LBB","4","8","1.50","479.03","8","1675.80","7.00","3.family & friends"
"530719","9","49","F","false","false","usa","baltimore","BWI","4","7","1.00","137.14","8","1120.60","6.75","4.valued members"
"530720","8","43","F","true","false","canada","london","YXU","3","6","1.00","0.00","4","1142.80","8.67","4.valued members"
"530724","10","40","F","false","false","canada","edmonton","YED","7","14","1.00","0.00","16","1881.70","7.71","1.golden guests"
"530739","9","25","F","false","false","usa","houston","HOU","1","2","1.00","0.00","7","798.00","5.00","4.valued members"
"530743","8","56","F","false","false","usa","birmingham","BHM","3","6","1.33","216.46","3","936.00","8.00","4.valued members"
"530754","9","37","F","false","true","usa","seattle","BFI","5","8","1.00","422.78","18","2937.00","7.50","3.family & friends"
"530773","8","46","F","true","true","canada","calgary","YYC","3","6","1.33","382.78","13","5428.00","5.00","3.family & friends"
"530775","8","50","F","true","false","usa","new york","JFK","3","6","1.00","0.00","6","731.20","7.00","4.valued members"
"530797","8","25","F","false","false","usa","indianapolis","IND","2","4","1.00","0.00","3","345.00","9.50","4.valued members"
"530801","8","44","M","false","true","canada","toronto","YKZ","3","4","1.00","0.00","6","1308.75","5.50","3.family & friends"
"530810","8","39","F","true","false","canada","montreal","YMX","3","5","1.00","0.00","7","1452.00","8.33","4.valued members"
"530811","8","18","F","false","true","canada","toronto","YTZ","3","2","2.00","0.00","9","1195.00","224.00","3.family & friends"
"530833","9","48","F","true","true","usa","houston","IAH","2","2","1.00","0.00","12","1332.00","7.00","3.family & friends"
"530869","8","33","F","false","true","usa","amarillo","AMA","1","0","0.00","0.00","3","780.00","0.00","3.family & friends"
"530873","8","20","M","false","true","usa","phoenix","PHX","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"530881","8","37","F","false","true","usa","jacksonville","NCA","4","8","1.00","0.00","11","1667.00","5.75","3.family & friends"
"530906","8","51","F","true","false","usa","tacoma","TCM","1","2","1.00","0.00","2","551.00","9.00","4.valued members"
"530949","8","39","F","true","false","usa","amarillo","AMA","2","4","2.00","0.00","14","7458.00","7.50","4.valued members"
"530950","8","39","F","false","false","canada","victoria","YYJ","4","6","1.00","0.00","16","3773.00","5.33","4.valued members"
"530978","9","54","F","true","false","usa","houston","EFD","6","10","1.00","747.16","12","3004.00","5.60","1.golden guests"
"531006","9","40","M","false","true","usa","new york","JFK","2","4","1.00","502.07","11","1450.00","8.00","3.family & friends"
"531009","8","52","M","true","false","usa","san jose","SJC","5","8","1.25","0.00","27","3478.00","6.25","4.valued members"
"531016","8","40","M","false","false","usa","new york","JFK","6","8","1.00","110.12","27","5378.00","6.25","4.valued members"
"531020","8","47","M","false","false","usa","los angeles","LAX","5","10","1.20","257.26","5","2113.00","8.80","4.valued members"
"531027","9","46","F","true","true","usa","new york","LGA","3","6","1.33","0.00","3","357.00","5.67","3.family & friends"
"531031","8","79","F","true","false","usa","san francisco","SFO","2","2","2.00","0.00","12","2784.00","280.00","2.honorable seniors"
"531054","8","40","F","false","false","usa","tampa","TPA","4","7","1.25","367.92","7","2014.90","7.50","4.valued members"
"531073","9","32","F","false","false","usa","phoenix","LUF","4","6","1.00","0.00","10","1627.00","6.00","4.valued members"
"531094","8","29","F","false","false","usa","columbus","LCK","3","6","2.00","737.08","8","2445.60","6.67","4.valued members"
"531109","8","49","F","true","true","usa","san francisco","SFO","4","8","1.00","8.62","5","511.60","7.00","3.family & friends"
"531143","8","48","F","true","false","usa","miami","MIA","4","8","1.50","1505.37","11","2002.00","7.50","4.valued members"
"531144","8","56","F","true","true","usa","indianapolis","IND","3","6","2.00","0.00","4","1269.30","5.67","3.family & friends"
"531158","8","40","F","false","false","usa","newark","EWR","5","10","1.20","0.00","7","2126.20","7.80","4.valued members"
"531198","9","25","F","false","false","usa","dallas","DAL","2","2","1.00","0.00","12","2084.00","10.00","4.valued members"
"531204","8","42","M","true","false","canada","calgary","YYC","3","3","1.00","224.18","14","2828.00","6.00","4.valued members"
"531217","8","52","F","true","true","canada","toronto","YKZ","4","8","1.00","84.53","2","314.00","8.50","3.family & friends"
"531253","8","51","F","true","true","usa","new york","LGA","5","8","1.75","0.00","18","3360.60","5.75","3.family & friends"
"531255","8","36","F","true","true","usa","buffalo","BUF","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"531322","9","37","F","false","true","canada","hamilton","YHM","4","6","1.00","438.27","8","1964.10","9.00","3.family & friends"
"531339","9","43","F","true","false","usa","madison","MSN","1","2","1.00","0.00","0","0.00","9.00","4.valued members"
"531344","8","48","F","false","false","usa","anchorage","MRI","2","4","1.00","0.00","12","1284.00","8.50","4.valued members"
"531361","8","32","F","false","true","usa","montgomery","MXF","2","4","1.50","0.00","4","696.00","129.00","3.family & friends"
"531373","9","50","F","false","true","usa","riverside","RIV","3","4","1.00","0.00","15","1683.00","7.50","3.family & friends"
"531386","8","52","F","true","false","canada","calgary","YYC","6","10","1.00","0.00","24","3976.00","7.60","1.golden guests"
"531427","8","54","F","true","false","usa","new york","JFK","3","6","1.00","0.00","6","1261.00","6.33","4.valued members"
"531431","8","51","F","true","false","usa","san antonio","SAT","6","12","2.00","990.87","15","5430.80","8.33","1.golden guests"
"531447","8","56","F","true","false","usa","newport news","PHF","5","10","1.00","718.73","10","2088.00","7.80","1.golden guests"
"531456","8","19","F","false","false","canada","vancouver","YVR","2","0","0.00","0.00","5","928.00","0.00","4.valued members"
"531467","8","34","F","false","false","usa","san antonio","RND","5","10","1.40","0.00","17","4594.20","7.40","1.golden guests"
"531471","9","45","F","true","false","usa","new york","JFK","4","8","1.50","0.00","7","1092.00","6.00","4.valued members"
"531475","9","17","M","false","false","canada","toronto","YTZ","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"531499","8","38","F","true","false","usa","new york","LGA","3","6","1.33","0.00","12","3772.00","6.33","4.valued members"
"531500","8","78","F","true","false","usa","dallas","DAL","1","0","0.00","0.00","9","378.00","0.00","2.honorable seniors"
"531511","9","45","F","false","false","usa","tulsa","TUL","3","6","1.00","0.00","8","1482.00","7.00","4.valued members"
"531512","8","39","F","false","false","usa","minneapolis","MSP","1","2","1.00","0.00","4","1152.00","7.00","4.valued members"
"531557","8","49","F","true","false","canada","winnipeg","YAV","6","11","1.17","1281.03","19","5463.20","6.33","1.golden guests"
"531562","8","23","F","false","true","usa","baton rouge","BTR","2","0","0.00","0.00","5","1292.00","0.00","3.family & friends"
"531568","8","41","F","false","false","usa","austin","AUS","5","8","1.50","364.03","9","1413.00","5.25","4.valued members"
"531615","8","20","F","false","true","usa","oakland","OAK","1","2","1.00","0.00","0","0.00","364.00","3.family & friends"
"531620","8","71","F","true","false","usa","new york","LGA","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"531625","8","34","F","true","false","canada","ottawa","YOW","2","2","1.00","0.00","8","1034.20","10.00","4.valued members"
"531650","8","35","F","false","false","canada","calgary","YYC","3","4","1.00","0.00","4","720.00","8.00","4.valued members"
"531654","8","47","F","false","false","usa","honolulu","HNL","2","4","1.00","0.00","6","948.00","7.00","4.valued members"
"531663","9","48","F","false","true","usa","birmingham","BHM","2","4","1.00","49.96","3","269.00","10.00","3.family & friends"
"531670","8","56","F","true","false","usa","los angeles","LAX","3","4","1.00","0.00","20","3740.00","6.00","4.valued members"
"531682","8","22","F","false","true","usa","las vegas","LSV","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"531735","8","21","F","false","false","usa","oakland","OAK","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"531739","8","39","F","false","false","usa","tampa","TPA","4","8","1.25","195.59","7","2143.80","8.25","4.valued members"
"531744","8","53","F","true","false","usa","columbus","CMH","5","8","1.00","0.00","13","1344.00","6.75","4.valued members"
"531745","8","23","F","false","false","canada","edmonton","YEG","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"531771","8","51","F","true","true","usa","austin","AUS","3","6","2.00","1272.38","2","296.55","5.00","3.family & friends"
"531777","8","39","F","false","false","usa","columbus","CMH","1","2","1.00","0.00","2","614.00","8.00","4.valued members"
"531789","8","41","F","true","false","usa","san francisco","SFO","3","6","1.00","0.00","8","1646.00","8.33","4.valued members"
"531795","8","70","F","false","false","usa","san francisco","SFO","1","2","1.00","0.00","12","984.00","6.00","2.honorable seniors"
"531803","8","24","F","false","false","usa","detroit","YIP","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"531807","9","37","F","false","false","usa","phoenix","LUF","3","6","1.00","0.00","8","934.00","8.67","4.valued members"
"531824","9","32","F","false","false","usa","denver","DEN","4","8","1.25","0.00","4","802.00","8.25","4.valued members"
"531834","8","18","F","false","false","usa","los angeles","LAX","1","2","1.00","0.00","0","0.00","5.00","4.valued members"
"531844","8","27","F","false","true","usa","columbus","LCK","1","2","1.00","0.00","3","2313.00","5.00","3.family & friends"
"531847","8","66","F","true","false","usa","miami","OPF","2","4","1.00","0.00","7","1436.00","9.00","2.honorable seniors"
"531857","9","21","F","false","false","usa","philadelphia","PHL","2","3","1.00","0.00","9","918.00","10.50","4.valued members"
"531868","8","59","F","true","true","canada","toronto","YTZ","3","6","1.33","954.10","4","969.00","9.67","3.family & friends"
"531884","8","51","F","true","true","usa","chicago","UGN","4","6","1.00","160.22","34","7061.00","7.00","3.family & friends"
"531921","9","46","F","false","false","canada","saskatoon","YXE","2","2","1.00","0.00","9","1071.00","6.00","4.valued members"
"531926","8","28","F","false","false","usa","san diego","NZY","2","4","2.00","273.62","0","0.00","6.00","4.valued members"
"531931","8","40","F","false","false","usa","san jose","SJC","2","4","1.50","0.00","5","985.00","7.50","4.valued members"
"531959","8","31","F","false","false","usa","oakland","OAK","4","4","1.50","0.00","30","8206.00","100.50","4.valued members"
"531967","8","23","F","false","false","usa","st. louis","STL","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"531971","8","59","F","true","true","usa","burlington","BTV","2","4","1.00","0.00","6","456.00","6.50","3.family & friends"
"531987","9","35","F","false","false","usa","san antonio","SKF","2","3","1.00","0.00","3","636.00","6.50","4.valued members"
"531989","8","54","F","false","true","usa","san francisco","SFO","3","4","2.00","1325.05","15","1992.00","5.50","3.family & friends"
"531994","8","43","F","true","false","canada","calgary","YYC","2","4","1.00","0.00","4","303.00","8.50","4.valued members"
"532063","9","53","F","true","false","usa","chicago","UGN","6","12","1.17","0.00","7","1692.05","7.00","4.valued members"
"532064","8","25","F","false","true","usa","san diego","SAN","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"532073","9","40","F","false","false","usa","atlanta","ATL","5","10","1.00","167.95","9","1889.00","4.60","4.valued members"
"532101","8","26","F","false","false","usa","oakland","OAK","1","0","0.00","0.00","23","4738.00","0.00","4.valued members"
"532106","8","45","F","true","true","usa","new york","LGA","4","6","1.00","0.00","8","1719.00","6.00","3.family & friends"
"532119","8","52","F","true","false","canada","toronto","YTZ","6","12","1.50","0.00","19","2974.00","6.50","1.golden guests"
"532159","8","21","F","false","false","usa","san antonio","RND","2","2","1.00","0.00","6","1477.00","7.00","4.valued members"
"532215","9","49","F","true","false","usa","san francisco","SFO","6","9","1.00","0.00","24","2772.20","7.20","4.valued members"
"532225","8","55","F","true","false","usa","new york","JFK","3","6","1.00","0.00","2","298.00","6.00","4.valued members"
"532233","9","43","M","true","false","usa","washington","DCA","4","6","2.67","0.00","6","1911.00","6.67","3.family & friends"
"532258","8","41","F","false","true","canada","montreal","YUL","2","4","2.00","0.00","4","4211.00","10.00","3.family & friends"
"532259","8","55","M","true","true","usa","dallas","DAL","6","10","1.40","136.77","21","3854.00","4.80","1.golden guests"
"532279","8","17","F","false","false","usa","el paso","ELP","1","0","0.00","0.00","12","4992.00","0.00","4.valued members"
"532312","8","45","F","true","false","usa","kansas city","MCI","3","6","1.00","85.69","3","304.00","7.00","4.valued members"
"532329","8","19","F","false","true","usa","newark","EWR","2","2","1.00","0.00","31","6993.00","336.00","3.family & friends"
"532347","8","31","F","false","false","usa","philadelphia","PNE","3","6","1.00","0.00","2","272.00","9.67","4.valued members"
"532361","8","45","F","false","false","canada","montreal","YUL","4","6","1.00","80.61","8","1218.00","7.00","4.valued members"
"532365","8","50","M","true","false","usa","omaha","OFF","1","2","3.00","0.00","5","1950.00","7.00","3.family & friends"
"532381","9","52","F","false","false","usa","omaha","OMA","3","6","1.33","256.73","4","583.00","7.67","4.valued members"
"532387","8","38","F","false","false","usa","denver","DEN","3","6","1.00","0.00","16","2375.00","6.33","4.valued members"
"532388","8","56","F","true","false","usa","wichita","IAB","2","2","1.00","0.00","9","2149.60","5.00","4.valued members"
"532390","8","45","F","true","true","usa","chicago","ORD","4","8","1.25","0.00","9","1479.00","8.50","3.family & friends"
"532410","8","28","F","false","false","usa","denver","DEN","3","2","1.00","0.00","22","2867.90","6.00","4.valued members"
"532426","10","29","F","false","false","usa","salt lake city","SLC","1","2","1.00","0.00","15","9015.00","225.00","4.valued members"
"532432","8","69","F","true","false","usa","houston","IAH","1","0","0.00","0.00","13","1963.00","0.00","2.honorable seniors"
"532433","8","31","F","false","true","usa","portland","PDX","3","4","1.50","0.00","10","1398.30","6.00","3.family & friends"
"532500","8","39","F","false","true","canada","winnipeg","YWG","4","8","1.25","0.00","8","2609.00","60.25","3.family & friends"
"532519","8","49","F","true","false","usa","tulsa","TUL","3","4","1.50","0.00","14","1586.00","7.50","4.valued members"
"532535","8","41","F","false","false","usa","los angeles","LAX","3","4","1.00","0.00","16","4434.00","5.00","4.valued members"
"532544","8","25","F","false","false","usa","newark","EWR","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"532568","8","52","F","false","false","canada","calgary","YYC","3","2","1.00","0.00","9","1318.80","14.00","4.valued members"
"532607","9","31","F","false","false","usa","providence","PVD","4","8","1.25","118.50","6","729.00","7.50","4.valued members"
"532622","8","50","F","true","false","usa","kansas city","MCI","3","6","1.00","139.93","4","1004.00","6.00","4.valued members"
"532623","8","51","F","false","true","usa","montgomery","MXF","2","2","1.00","0.00","2","310.00","7.50","3.family & friends"
"532627","8","20","M","false","true","usa","columbus","LCK","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"532637","8","23","M","false","false","usa","madison","MSN","2","0","0.00","0.00","14","2946.00","0.00","4.valued members"
"532650","8","39","F","false","false","usa","portland","PWM","5","8","1.00","0.00","16","3421.00","5.25","4.valued members"
"532651","8","35","F","false","true","canada","toronto","YKZ","2","2","1.00","0.00","7","1753.00","9.00","3.family & friends"
"532653","8","48","F","false","false","usa","los angeles","LAX","4","8","1.25","0.00","22","3030.90","7.25","4.valued members"
"532656","8","33","F","false","false","usa","reno","RNO","2","4","1.00","674.31","1","276.00","6.50","4.valued members"
"532705","8","42","F","true","false","canada","halifax","YHZ","2","2","1.00","0.00","7","343.00","5.00","4.valued members"
"532710","8","25","M","false","false","canada","toronto","YZD","1","1","1.00","0.00","0","0.00","10.00","4.valued members"
"532711","9","23","F","true","false","usa","new york","JFK","2","2","1.00","0.00","19","4238.00","5.00","4.valued members"
"532721","8","47","F","false","false","usa","spokane","SKA","3","4","1.50","0.00","9","818.00","7.00","4.valued members"
"532725","8","39","F","false","false","usa","corpus christi","CRP","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"532730","8","17","F","false","false","usa","detroit","YIP","2","2","1.00","147.56","16","3144.00","7.00","4.valued members"
"532742","8","42","F","false","false","usa","new york","JFK","3","6","1.00","183.62","6","726.00","5.67","4.valued members"
"532748","8","41","F","false","true","usa","austin","AUS","5","8","1.00","0.00","5","644.25","6.50","3.family & friends"
"532750","8","31","F","false","false","canada","london","YXU","2","4","1.50","84.36","2","732.00","102.00","4.valued members"
"532774","8","58","F","true","false","usa","atlanta","ATL","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"532810","8","51","F","true","false","usa","san antonio","SAT","3","6","1.33","0.00","12","4136.00","7.00","4.valued members"
"532823","9","36","F","false","false","usa","tulsa","TUL","4","6","1.00","347.37","8","948.00","6.67","4.valued members"
"532835","8","43","M","false","true","canada","vancouver","YVR","2","2","1.00","0.00","3","273.00","3.00","3.family & friends"
"532843","8","41","F","true","false","canada","windsor","YQG","3","4","1.00","0.00","9","1379.30","7.00","4.valued members"
"532863","8","55","M","false","false","usa","phoenix","LUF","4","5","1.00","267.13","22","3621.95","6.67","4.valued members"
"532866","8","51","F","true","true","usa","san antonio","SKF","4","8","1.25","0.00","9","2074.60","7.50","3.family & friends"
"532901","8","25","F","false","false","usa","oklahoma city","OKC","1","2","1.00","0.00","1","123.00","10.00","4.valued members"
"532905","8","23","F","false","false","usa","washington","IAD","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"532912","8","44","F","true","false","usa","new york","JFK","4","8","1.50","2021.03","15","2344.00","8.50","4.valued members"
"532941","8","30","F","false","false","canada","toronto","YZD","3","4","1.00","0.00","14","2248.00","5.50","4.valued members"
"532989","9","51","F","true","true","usa","seattle","BFI","5","8","1.00","0.00","13","2588.00","7.75","3.family & friends"
"533048","8","48","M","true","true","usa","chicago","ORD","1","0","0.00","0.00","2","435.20","0.00","3.family & friends"
"533093","9","21","F","false","false","usa","new york","JFK","2","2","1.00","0.00","6","742.00","2.00","4.valued members"
"533117","8","50","F","false","false","usa","charlotte","CLT","2","4","1.00","0.00","2","252.00","9.50","4.valued members"
"533123","9","41","M","false","true","canada","edmonton","YED","2","4","1.00","0.00","3","531.00","9.00","3.family & friends"
"533129","8","39","F","false","false","usa","new york","LGA","5","8","1.00","298.05","11","2260.95","4.75","4.valued members"
"533155","8","47","F","true","false","usa","los angeles","LAX","3","6","1.33","874.97","5","2799.60","5.33","4.valued members"
"533187","8","69","F","true","false","usa","denver","DEN","1","0","0.00","0.00","8","737.20","0.00","2.honorable seniors"
"533199","10","27","F","false","false","usa","new york","LGA","3","6","1.00","148.01","4","972.00","8.00","4.valued members"
